variety,soil_type,season,seeding_method,fertilizer_kg_ha,temperature_avg,rainfall_mm,humidity_avg,historical_yield_tons_ha,yield_tons_ha
NSIC Rc 160,Clay Loam,Wet,Transplanted,56.8589922143409,24.505617565679806,238.47033783848264,74.43829348554388,3.6956563394942634,4.64
IR64,Silty Clay,Wet,Transplanted,191.80372016847988,31.538339718749583,383.3591476332382,86.54410608558997,4.9955276891326825,4.83
NSIC Rc 222,Clay Loam,Dry,Transplanted,71.56777595242883,26.508194114586757,107.18854446877124,81.4226880763278,4.014582335127194,5.72
NSIC 218,Clay Loam,Dry,Direct Seeded,185.45195587521386,23.298055586658794,133.61544379074468,86.10425824228373,4.460954259197287,5.43
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,62.537333300053355,23.097778950573918,163.56744342913848,80.22239369168122,4.291112192783442,4.99
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,173.39373915178402,28.47518987299046,51.47314260257701,61.32105029444918,4.414506701870903,4.77
NSIC 218,Clay,Wet,Transplanted,72.79437888173227,26.37709646416739,188.15532696255758,89.04019968619832,3.1902965614815404,5.56
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,55.719742113720905,22.944838751789636,254.89977304415993,87.54055621709037,3.619868317618575,4.91
Dinorado,Clay,Dry,Direct Seeded,157.9234175389113,29.403645721560945,52.012895287132594,63.7973861973787,2.651887758593474,4.24
IR64,Clay,Dry,Direct Seeded,92.03979502616424,29.993251672586197,113.76993335869115,63.38073500531247,4.262909544064627,4.17
IR64,Clay Loam,Dry,Transplanted,157.17442291765244,29.254156307864513,42.01871920101784,76.1723550143106,3.8777753862273268,4.12
Dinorado,Silty Clay,Dry,Transplanted,133.26278757092297,24.02260877684013,137.6828005807158,82.71152503670649,4.782148447057217,4.81
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,66.32110853450983,28.897754559960696,84.86944151216404,71.46519635814761,3.1191473938649263,3.68
NSIC 218,Sandy Loam,Dry,Transplanted,189.81951099517457,22.10722802894385,52.01748993299645,64.09146490629726,3.8104363482034054,5.05
IR64,Clay Loam,Dry,Transplanted,117.84712621452164,25.05112139678409,118.65399015659754,75.31668296344064,3.0422362991721585,4.12
Dinorado,Silty Clay,Wet,Transplanted,160.1670916698032,25.988215314075436,303.48941314200283,70.12698408656917,4.341937675745326,5.32
Dinorado,Clay,Dry,Transplanted,125.15308580234377,30.352469488855014,53.72488818254145,70.55315866653974,5.044090769534356,4.32
NSIC Rc 160,Clay,Wet,Direct Seeded,140.6542212441807,25.903943730694042,152.05009370168042,79.34956610521147,4.796329745346955,4.78
NSIC Rc 160,Sandy Loam,Wet,Transplanted,95.41603885350386,22.112694461893984,329.8307048277855,86.56824297688512,5.332593917892662,4.34
NSIC Rc 222,Sandy Loam,Dry,Direct Seeded,80.05404560051754,25.523464118280096,144.85896439006206,76.75775192566933,5.415177345590774,5.89
IR64,Sandy Loam,Wet,Direct Seeded,131.38553051121016,26.98924098359287,289.68163569747867,80.62807532488907,4.816101602745972,4.58
NSIC Rc 222,Clay,Dry,Transplanted,116.0328459456503,31.490047866727735,147.61848936149786,79.79840974563724,3.360418256140776,5.37
Dinorado,Sandy Loam,Wet,Transplanted,108.51698201508997,31.410343037895448,271.1756896692313,76.5343857767079,3.157784131645955,4.26
NSIC 218,Clay Loam,Wet,Transplanted,150.88507926419345,23.808740382214115,255.87375970696706,69.3227443674939,3.842647103646831,5.76
NSIC 218,Clay,Wet,Direct Seeded,153.5759948016704,23.851465417394515,279.8717579351561,71.33382554730716,5.481651083731363,5.62
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,56.888008413689455,23.633814564645505,103.35147387526746,69.47111395471248,3.7380040624514663,3.77
NSIC 218,Clay,Wet,Direct Seeded,100.81167413655082,29.88921932414103,190.4464336204369,87.52494289446165,3.0972052317168064,5.31
NSIC 218,Clay Loam,Wet,Direct Seeded,111.7646825339566,22.060220403684063,177.17793481924562,84.7985601153133,5.333028633349723,5.19
NSIC 218,Clay Loam,Wet,Direct Seeded,64.53382417462521,23.271771981918775,222.4093696879596,77.38042118553662,3.657753932788068,4.95
Dinorado,Sandy Loam,Dry,Direct Seeded,85.38513000474325,27.37959631644099,25.908744565032094,87.36730412922603,4.572696661682893,4.34
NSIC 218,Clay,Wet,Direct Seeded,57.74626958341349,24.475620668867656,327.37619799633114,86.59226079443934,4.864458935843761,5.09
NSIC 218,Clay,Dry,Transplanted,199.4363147925531,22.923564582392622,46.84923899066095,87.83083199255505,5.029467706178602,5.35
NSIC 218,Clay,Wet,Direct Seeded,160.48358044547666,25.598780123338344,297.0719709588741,66.65321572966599,4.9638411613683715,5.48
NSIC Rc 222,Silty Clay,Wet,Direct Seeded,63.11752347541305,24.74207605060245,270.03075440475317,81.52509113291684,5.00874058899994,5.29
Dinorado,Sandy Loam,Wet,Direct Seeded,53.03740696851382,27.111043065142844,292.88024147399005,78.27673499770506,4.502960282733643,4.6
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,157.893170022842,31.79233593830196,82.15837471024776,82.01491913503821,3.7114932078173797,4.27
NSIC Rc 222,Clay Loam,Wet,Transplanted,115.87882485240004,23.243046368149184,289.81450325983576,67.90138091754862,4.501860562191512,5.38
IR64,Sandy Loam,Wet,Direct Seeded,168.0195063596864,25.72726704834094,226.76048137248134,80.84427214314893,5.01020300217974,4.83
Dinorado,Clay Loam,Wet,Direct Seeded,188.52140567275757,31.319850178724746,174.36398681118146,72.29485545763161,3.551927393873263,4.43
Dinorado,Clay Loam,Wet,Transplanted,139.89505835245586,30.768730434938227,374.19559216576266,85.022753889189,3.3895239708761205,5.06
IR64,Sandy Loam,Dry,Transplanted,78.06626343758796,25.942710347842805,129.20264301371742,83.8609717548532,3.5311216513154906,4.13
IR64,Clay Loam,Wet,Direct Seeded,167.32910540696787,28.989532645197365,299.97781565597865,66.34072832576751,4.153850188088105,4.7
IR64,Clay,Wet,Direct Seeded,193.37176147615617,22.878570135813455,324.4369999202129,65.51565829209909,2.6573316244418335,4.12
NSIC Rc 160,Silty Clay,Wet,Direct Seeded,137.0346930589934,29.12541055543615,265.9993060917388,81.53195163854599,4.83691245705052,4.61
NSIC 218,Sandy Loam,Wet,Direct Seeded,152.29961709211003,31.728577294847415,339.1201449941407,76.51424684184481,2.916555875350606,4.55
Dinorado,Silty Clay,Dry,Direct Seeded,100.62120425550096,27.374881528341916,35.88410957188401,76.71617732046147,2.8985159703522965,4.57
NSIC 218,Clay Loam,Wet,Direct Seeded,107.22915419904669,26.984902270344143,296.1243159946668,82.57545970378064,3.092977418068315,5.2
NSIC 218,Clay Loam,Wet,Transplanted,160.19817467795957,23.873186197019102,163.45028052429757,85.6491237906537,4.230782304917495,5.77
IR64,Clay,Dry,Transplanted,189.16566476102287,28.33788198907292,24.616484261950525,67.16891701826151,3.356705127411868,4.46
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,144.34825808365284,27.904372807789148,372.5242588484228,76.66618640371651,3.6042709869596568,4.29
NSIC Rc 222,Clay Loam,Wet,Direct Seeded,168.4771862728021,28.519330594757506,226.38403669697172,84.86864128476232,5.294947332934384,5.88
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,75.74525261230595,22.260832866847217,184.47269435533389,86.18382513585007,5.041606539930956,4.15
NSIC 218,Sandy Loam,Dry,Transplanted,81.79386353869603,27.487234883490736,20.42684764646498,68.6222816501555,5.056571599314347,5.23
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,129.8052030250085,27.94934843497373,172.01025192607895,63.12461569792538,4.232925499977964,4.4
IR64,Sandy Loam,Dry,Transplanted,76.48312883642608,24.075301354128023,80.97545873040657,66.98469761633339,5.0993984418714415,4.28
NSIC Rc 222,Sandy Loam,Dry,Transplanted,145.24926053313854,24.08332857488536,133.8581357432588,88.36498542043581,4.835697476021661,5.99
IR64,Silty Clay,Dry,Direct Seeded,93.74797780920485,24.762181685109496,15.930293970144929,73.87439137305643,5.359710408733187,4.17
NSIC Rc 222,Clay,Dry,Transplanted,168.72989280003378,29.117215917272375,39.72501475909485,72.55721371668075,2.6931052150657466,5.54
NSIC 218,Sandy Loam,Dry,Direct Seeded,171.21655199215152,28.062660635323716,107.05598221753024,60.39253046202631,2.5861814009617987,5.36
NSIC Rc 222,Silty Clay,Dry,Transplanted,119.56811836330296,30.457626461178045,125.62088092012016,61.53044048764053,3.0250898221716733,5.55
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,77.12159525564529,24.956585718430983,123.03593410188374,80.0608778842417,5.2872544615239265,5.6
NSIC Rc 222,Sandy Loam,Wet,Direct Seeded,147.01624416228987,31.120680598883183,330.1100784605277,77.6948120617499,4.316695317862738,5.44
NSIC Rc 160,Clay Loam,Wet,Transplanted,198.91805273953796,29.437061619833585,325.99209170109,77.26584895486212,3.7783375530858425,5.02
NSIC Rc 160,Sandy Loam,Dry,Transplanted,143.3886346913785,25.95011670013697,119.90952802484634,63.30968628073415,4.038133184428455,4.39
NSIC 218,Silty Clay,Dry,Transplanted,55.36620360710118,22.95262065625456,28.171972113867596,70.5618350869606,4.988813764683011,4.89
NSIC Rc 222,Silty Clay,Dry,Direct Seeded,52.594096365062384,24.569836624874824,65.61326150560859,84.37074415920443,5.287329987411772,5.39
Dinorado,Silty Clay,Dry,Transplanted,98.05429557384593,31.5676821721485,147.8642527964445,65.24733671749912,4.689096502932729,4.31
NSIC 218,Clay,Dry,Transplanted,79.36757102906073,25.103633758840793,148.44426002233234,86.4806175294731,4.779543498811889,5.78
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,171.9576810714962,25.299009601490646,94.33983487358631,63.644349010467096,3.461134132491514,5.73
NSIC Rc 222,Clay,Wet,Direct Seeded,176.72085005540006,23.89588931097717,325.04053120331764,65.07447990371965,3.9011055858236174,5.81
NSIC Rc 160,Sandy Loam,Wet,Transplanted,88.79281569657142,30.068506011387655,378.9381931703915,74.33249883461185,5.155630580413497,4.55
NSIC 218,Clay Loam,Dry,Transplanted,98.8467165424839,24.756442302422773,109.2974086609588,88.35899713345611,4.857802330217733,5.56
NSIC Rc 222,Silty Clay,Dry,Transplanted,85.43704515726719,25.302582483688557,143.17973147994329,69.88643034436271,4.552812755384043,5.19
NSIC Rc 222,Clay Loam,Dry,Direct Seeded,186.2573821056896,26.143481084316267,72.98990057376946,79.74653980674147,2.695740507664361,5.67
NSIC 218,Silty Clay,Wet,Direct Seeded,125.39740019334234,26.3372827977461,237.23575549941287,77.66013767967229,2.6185216583618645,5.3
Dinorado,Clay,Dry,Transplanted,148.420556612303,26.113407904150215,29.161360103731056,64.48867909501672,2.891232829341985,4.41
NSIC 218,Clay,Wet,Direct Seeded,112.3223130049405,27.037436953747285,290.2832640897308,67.4450070418249,4.2441732975935,4.92
NSIC 218,Silty Clay,Wet,Transplanted,144.65212902567967,30.14512879616403,304.87389574858736,87.90458317931466,4.109160542023449,5.53
Dinorado,Silty Clay,Wet,Transplanted,107.87830650826041,30.19285040742022,394.87045714161565,65.54488870959298,5.328072479641161,4.35
NSIC 218,Sandy Loam,Dry,Direct Seeded,100.95176565938382,29.98313133763347,103.65284257225095,80.8502966926534,4.584278920130189,5.62
NSIC Rc 222,Clay,Dry,Transplanted,145.17201097602202,23.011248391164877,144.4143226860733,88.94083447800914,3.381917852036278,5.69
NSIC 218,Clay,Wet,Transplanted,138.6593117073484,29.996788032748142,228.08653592964794,63.58517976606834,2.984488881447092,5.71
Dinorado,Sandy Loam,Wet,Direct Seeded,94.02919312519245,23.20251773486577,389.0827999759851,71.97545970561943,5.048599717985146,4.3
IR64,Clay,Wet,Transplanted,72.40226754792101,23.24723770052258,187.18358327059534,66.71796433328211,3.8788723110670724,4.39
NSIC 218,Silty Clay,Wet,Transplanted,105.28650407572064,31.478627716349607,341.00036400696047,66.64684552213629,4.460408492226547,5.14
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,112.27964587128639,30.193978447055414,107.60885314128122,63.56957531999043,4.195430819772408,4.48
NSIC Rc 222,Clay Loam,Wet,Transplanted,144.3026500136907,27.52410466868009,308.22147500510323,79.48653551974397,2.822369038409905,5.23
NSIC Rc 222,Clay,Dry,Transplanted,187.17931454552956,30.749702044778623,122.46495778332329,82.39030529732135,2.671175151045481,5.89
NSIC Rc 160,Sandy Loam,Wet,Direct Seeded,55.42771962993877,31.89364642551863,354.2240093179969,80.30381730069169,3.6310545691492404,3.77
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,86.54915188127674,28.106420666317774,69.18483255588612,87.7396937285746,3.584650892637153,4.07
NSIC 218,Clay Loam,Wet,Direct Seeded,79.05739134193405,28.12898436981518,157.17139340996178,64.37036426154162,4.521394338906719,5.2
NSIC Rc 160,Silty Clay,Dry,Transplanted,125.34416130406754,29.54427029159928,23.504841580279148,69.59536120155019,4.396601227303485,4.31
IR64,Clay,Dry,Direct Seeded,114.45512105647397,24.321389523653327,33.643492117242666,70.33718429107368,5.406822785391983,4.26
Dinorado,Clay,Dry,Transplanted,159.35564357302826,23.671248615187995,147.5716761209668,66.96246311540713,5.074298508314715,5.4
NSIC Rc 160,Clay Loam,Wet,Direct Seeded,86.36238688172958,29.595807500150727,169.53276073476394,64.266148324709,3.9897475773258635,4.13
NSIC Rc 160,Clay,Dry,Transplanted,139.17475486246377,25.449047949941022,79.04580437920026,74.60110427778791,4.000076057688087,4.13
IR64,Sandy Loam,Wet,Transplanted,182.57858953999389,23.35070356305934,167.42394489228647,85.03318884142286,4.5223876873380835,5.33
NSIC Rc 222,Clay,Dry,Direct Seeded,186.6016609877457,25.148777259177496,11.682882624814983,88.63619176809954,2.8422717483198268,5.59
NSIC Rc 222,Clay,Dry,Transplanted,193.81769070875467,25.586368678745753,143.75141930236433,63.88021896655493,5.499671693894177,6.25
NSIC 218,Clay,Wet,Transplanted,165.9891728119983,31.652276595056907,298.23986387432194,84.69471684218207,4.056424303730871,5.67
IR64,Silty Clay,Dry,Direct Seeded,185.89818593883726,28.979597110879233,79.68918767594742,84.73743368895825,5.2297146217269095,4.85
Dinorado,Silty Clay,Dry,Transplanted,85.17963079779113,27.30856317399734,127.07757576085727,71.669343646577,5.402069003956624,5.18
Dinorado,Clay Loam,Wet,Transplanted,79.63714165257156,31.68873138682605,300.7340168938845,63.300888724363624,4.244928219706797,4.35
IR64,Clay Loam,Dry,Transplanted,50.97321256707897,31.031397404741806,86.78413988516509,89.70024020270694,2.810045942574326,3.93
Dinorado,Clay Loam,Dry,Direct Seeded,156.02665361436476,27.120008566141596,24.238319714466552,79.66779091586456,4.220037425259914,5.07
NSIC Rc 222,Clay,Dry,Direct Seeded,190.62007817206165,31.056796353769805,96.17974149847254,89.46587085124742,4.2929273114979605,5.22
Dinorado,Silty Clay,Dry,Direct Seeded,78.04030175625147,26.043046580626566,149.6360386847453,74.50966547053976,4.867579410319993,4.79
Dinorado,Sandy Loam,Wet,Direct Seeded,145.54153631403182,24.304206653566247,376.52622233874405,71.85578999810187,2.6446878009847183,4.34
IR64,Clay,Dry,Direct Seeded,161.9689638832666,24.32678176822085,14.86328957043203,67.41556427911361,3.898946101585282,4.19
IR64,Clay,Dry,Direct Seeded,189.1421352722085,28.623155244421266,127.85118765210616,89.50716005316059,5.268310775010439,4.76
Dinorado,Clay,Dry,Direct Seeded,147.02903360258324,27.010703207072773,42.967311391107096,67.59771808386822,5.47389723603596,5.26
NSIC Rc 160,Sandy Loam,Dry,Direct Seeded,195.54405991231283,28.58950847005447,65.141271179706,60.71288268654151,3.074148036277713,4.36
IR64,Clay Loam,Dry,Transplanted,101.70097115188216,28.860759642621698,62.17933164820535,75.37405240765433,5.111796978205105,4.44
NSIC 218,Sandy Loam,Dry,Transplanted,102.48928006571114,22.223228728977176,135.83160719767676,71.31151479152746,2.9387516848919324,5.07
NSIC 218,Clay Loam,Dry,Transplanted,131.45187650215183,22.540395923479025,80.62806643645735,67.84147510287794,5.0235233037036915,5.34
NSIC Rc 222,Sandy Loam,Dry,Transplanted,107.52528216738607,27.326777265912497,72.60440015681985,79.0382434944352,3.3318331824029905,5.25
Dinorado,Silty Clay,Wet,Direct Seeded,50.213859243129896,23.91035477760077,266.90087862961127,70.92805844693467,5.378875798147427,4.55
NSIC Rc 160,Clay,Wet,Transplanted,159.7658037630481,28.325337688044396,167.012263751241,72.06752664950619,4.586490252701911,4.98
NSIC Rc 222,Clay,Wet,Transplanted,162.75755622177252,27.52185739170648,202.38235040562887,60.69136811682133,3.6973318041692784,6.04
Dinorado,Clay,Wet,Transplanted,162.04619070301555,27.85760358370891,152.01827370446074,77.67212785659173,3.342919989724499,5.02
IR64,Clay Loam,Dry,Transplanted,101.75309999157,25.02455379831011,124.52351523714869,63.66213089541128,3.2057125824233363,3.48
NSIC 218,Sandy Loam,Dry,Transplanted,128.34342099667577,28.398435062778965,16.846998802692685,66.41414576686265,4.542376980998755,5.67
NSIC Rc 160,Silty Clay,Wet,Direct Seeded,103.99602772650042,30.29492636485023,344.17863128210126,81.51353461837914,5.187373007730645,4.44
NSIC 218,Sandy Loam,Wet,Direct Seeded,52.40546000459687,31.980712535922372,353.89985922019366,69.39728178551734,4.764825908843031,4.32
IR64,Clay,Wet,Transplanted,134.3673411907128,30.384443861722144,399.485104071034,64.89630592315143,5.004374614049627,4.12
Dinorado,Silty Clay,Dry,Transplanted,68.56409991260165,27.574987596799474,22.10388411333133,77.32272441187442,4.844151302903612,5.03
IR64,Silty Clay,Dry,Transplanted,62.006198613716094,23.934295916799567,13.036439962680502,66.44713484813822,5.437442999494058,3.83
IR64,Clay,Wet,Transplanted,163.3248603045181,28.81445876119821,253.04861226327358,68.12934641876114,4.773414780478975,4.91
NSIC 218,Sandy Loam,Wet,Direct Seeded,51.425930362715846,31.376537855579784,154.82459385039812,78.64017929933621,3.1306855554108215,4.55
NSIC Rc 160,Clay,Wet,Transplanted,193.85126654130892,24.118665397323024,208.68247037259306,82.19585344091745,4.874795396423544,5.14
IR64,Sandy Loam,Wet,Direct Seeded,127.28830461688653,24.55995620526577,296.94221691582396,82.18979055586732,3.4662080829544024,4.1
NSIC 218,Silty Clay,Wet,Transplanted,197.45246460592227,23.490085434116512,390.48574176318414,74.46730235612492,5.487399587988574,5.57
NSIC Rc 160,Silty Clay,Dry,Direct Seeded,58.69963587090626,29.367216436264016,106.31760656105709,73.62890733028307,3.63001786030044,4.07
Dinorado,Clay,Wet,Direct Seeded,137.529432329887,26.065615034236593,175.89463786769858,83.62935552693773,3.3783812675416898,4.68
Dinorado,Silty Clay,Dry,Direct Seeded,102.39905539638667,22.626956388863842,83.58625919108536,65.79104175337551,3.2176479565267346,3.74
NSIC Rc 222,Clay Loam,Wet,Transplanted,176.52237392214286,30.749499914902803,180.3932550401857,64.56607342585377,4.475543956175109,5.81
NSIC 218,Silty Clay,Wet,Transplanted,104.18341028514294,27.576719047025666,325.4397463197357,79.9408519808853,2.8276632651625935,4.96
NSIC Rc 160,Clay Loam,Dry,Direct Seeded,89.07313685860237,25.31094292000356,132.64309762155958,72.28520803167766,5.360679645198916,4.08
IR64,Silty Clay,Wet,Transplanted,178.63296906498698,25.43982976061097,316.80176375538736,81.29995381710543,3.3829380359294117,4.65
