variety_maturity_days,variety_max_yield,variety_avg_yield,land_area_ha,fertilizer_kg_ha,historical_yield_tons_ha,temperature_avg,rainfall_mm,humidity_avg,yield_class,yield_tons_ha,variety_Angelica (NSIC Rc122),variety_NSIC 2016 Rc 456H (Mestiso 78),variety_NSIC RC 402 (Tubigan 36),variety_NSIC Rc 480,variety_NSIC Rc 486 (Mestiso 80),variety_NSIC Rc 512 (Tubigan 44),variety_NSIC Rc 534 (Salinas 29),variety_NSIC Rc 666H,variety_NSIC Rc124H (MESTISO 4),variety_NSIC Rc132H (MESTISO 6),variety_NSIC Rc160 (Tubigan 14),variety_NSIC Rc204H (Mestiso 20),variety_NSIC Rc216 (Tubigan 17),variety_NSIC Rc222 (Tubigan 18),variety_NSIC Rc234H (MESTISO 27),variety_NSIC Rc440(Tubigan 39),variety_PSB Rc18 (Ala),variety_PSB Rc72H (Mestiso),classification_Hybrid,classification_Inbred,soil_type_Clay,soil_type_Clay Loam,soil_type_Sandy Loam,soil_type_Silty Clay,season_Dry,season_Wet,seeding_method_Direct Seeded,seeding_method_Transplanted
115,9.8,6.5,1.42,176.2,7.5,26.32,143.1,95.3,High,7.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
114,14.0,5.5,3.24,51.3,6.76,25.42,95.7,74.2,High,6.544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
123,9.9,5.4,4.58,163.0,6.37,24.36,294.9,69.2,High,7.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
107,14.0,5.5,2.37,67.5,7.03,28.77,122.8,70.8,High,5.894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
113,8.7,5.9,4.31,148.4,7.02,28.25,156.8,66.8,High,7.043,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
113,13.9,6.5,3.2,139.8,6.92,27.46,234.7,59.1,High,8.264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
107,8.2,5.6,0.96,137.7,7.01,26.82,68.4,56.4,High,6.395,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
111,11.7,6.4,2.04,78.0,8.04,32.35,182.0,80.9,High,7.841,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
115,9.8,6.5,3.75,152.6,7.03,28.08,319.1,64.7,High,7.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1
105,10.1,5.6,1.67,90.2,6.8,27.87,265.1,77.3,High,8.212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
110,6.79,5.22,3.67,158.5,6.01,28.68,140.9,84.8,High,5.583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
110,6.79,5.22,4.82,157.6,5.69,27.94,133.6,66.7,High,6.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
122,8.2,5.6,4.14,168.2,5.64,29.17,176.4,58.0,High,7.523,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
114,14.0,5.5,5.24,123.5,6.65,27.9,262.6,71.5,High,6.091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
131,6.7,3.1,1.11,98.3,3.76,28.17,197.6,71.4,High,4.431,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
113,13.9,6.5,4.46,133.6,7.47,28.19,212.7,58.9,High,7.735,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
113,8.7,5.9,5.59,179.3,6.63,26.57,106.1,86.0,High,7.878,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
113,8.7,5.9,5.58,124.3,6.43,27.97,266.1,93.1,High,8.255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
112,11.7,6.7,2.65,139.3,7.78,26.91,200.6,80.0,High,7.703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
109,10.8,5.5,1.26,141.7,6.74,28.11,128.5,75.6,High,6.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
130,6.7,3.1,3.12,128.9,3.1,26.94,200.8,55.7,High,3.691,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
113,13.9,6.5,1.3,47.5,7.91,25.84,149.8,74.8,High,9.166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
105,10.1,5.6,4.41,173.0,6.31,29.71,135.4,91.6,High,7.854,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
123,8.1,5.1,1.47,153.3,6.17,24.36,235.2,80.3,High,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
109,10.8,5.5,0.94,150.6,6.56,28.18,322.2,69.1,High,5.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
107,4.4,3.2,2.97,165.8,3.65,30.9,123.5,70.0,High,3.625,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
105,10.1,5.6,5.67,109.0,6.69,28.86,104.9,85.9,High,7.677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
111,11.7,6.4,0.91,109.3,7.51,23.76,258.1,84.9,High,9.05,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
107,4.4,3.2,5.23,140.6,4.06,27.76,181.3,86.4,High,3.926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
113,8.7,5.9,2.7,95.3,6.66,26.45,268.3,82.0,High,7.143,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
130,6.7,3.1,2.28,141.2,3.76,25.26,208.2,69.9,High,4.102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
118,9.1,5.7,1.4,165.2,5.52,27.44,243.0,79.8,High,7.753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
109,10.8,5.5,1.06,76.0,6.64,26.58,245.2,74.5,High,6.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
111,11.7,6.4,4.75,116.1,7.21,27.12,171.8,70.1,High,8.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
122,8.2,5.6,2.97,167.8,5.51,27.36,147.4,83.2,High,6.316,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
122,8.2,5.6,2.47,142.9,5.94,27.98,251.4,72.5,High,6.91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
110,6.79,5.22,3.08,150.0,5.85,26.2,299.4,90.2,High,6.222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
109,10.8,5.5,4.34,168.1,5.48,27.81,183.1,91.1,High,6.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
111,11.7,6.4,1.98,94.3,7.33,27.73,255.9,65.8,High,7.419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
113,8.7,5.9,5.92,60.4,7.0,27.1,127.3,84.9,High,7.314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
111,11.7,6.4,5.43,176.9,6.92,29.84,216.4,79.0,High,7.736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
113,8.7,5.9,2.86,71.8,6.95,26.92,290.8,93.2,High,7.716,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
118,9.1,5.7,2.24,160.8,6.42,31.7,231.8,94.6,High,6.981,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
113,8.7,5.9,1.48,131.6,7.17,24.39,174.0,84.2,High,7.868,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
123,8.1,5.1,3.19,161.5,5.77,27.62,138.2,67.3,High,5.963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
112,9.7,6.0,3.38,161.9,6.33,28.17,234.5,78.0,High,6.96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
109,10.8,5.5,1.49,109.3,6.15,26.42,271.5,76.9,High,6.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
123,9.9,5.4,3.37,128.9,6.1,27.8,229.1,79.5,High,6.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
115,9.8,6.5,5.32,151.3,7.09,29.07,161.3,88.9,High,8.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1
122,8.2,5.6,3.22,55.8,6.99,29.69,139.5,83.1,High,6.158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
113,8.7,5.9,5.89,158.4,6.46,29.64,186.2,81.0,High,7.203,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
111,11.7,6.4,4.38,163.9,7.39,24.98,77.6,93.4,High,7.864,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
123,9.9,5.4,3.03,107.4,6.72,30.17,144.9,73.0,High,7.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
106,7.9,5.7,4.39,72.9,6.92,26.12,224.0,80.1,High,7.612,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
112,9.7,6.0,2.77,100.3,7.42,27.42,237.2,77.1,High,7.292,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
122,8.2,5.6,3.84,178.7,6.25,25.48,155.9,79.5,High,6.137,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
110,6.79,5.22,3.06,115.7,5.89,26.43,233.3,84.0,High,5.878,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
107,14.0,5.5,5.21,173.9,6.4,26.65,234.7,83.8,High,5.876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
113,13.9,6.5,5.14,96.2,7.41,26.73,223.5,79.6,High,8.704,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
107,14.0,5.5,4.11,123.1,6.31,27.24,186.5,78.7,High,6.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
130,6.7,3.1,0.58,40.4,4.03,26.25,249.5,66.2,High,4.551,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
109,10.8,5.5,2.39,178.4,6.21,22.93,146.4,79.3,High,6.743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0
107,4.4,3.2,5.55,54.9,3.77,26.12,101.4,71.9,High,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
114,14.0,5.5,1.02,167.1,5.71,23.2,294.4,83.5,High,6.454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
130,6.7,3.1,3.33,175.6,3.68,27.57,274.1,76.0,High,4.804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
112,9.7,6.0,4.06,87.2,7.04,27.54,133.5,63.5,High,7.471,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
107,4.4,3.2,1.33,147.8,4.19,26.82,97.7,70.3,High,3.93,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
110,6.79,5.22,3.37,144.7,5.46,28.94,137.3,70.7,High,6.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
113,10.2,5.6,0.31,101.1,6.26,25.68,284.0,90.1,High,6.943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
111,11.7,6.4,3.61,148.9,7.33,30.55,188.7,98.4,High,7.434,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
131,6.7,3.1,5.08,123.7,3.54,26.09,173.4,75.5,High,3.518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
111,11.7,6.4,3.22,163.5,6.63,26.99,167.4,70.9,High,7.503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
112,11.7,6.7,1.06,162.2,7.52,28.95,273.7,79.1,High,8.348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
110,6.79,5.22,3.96,103.1,6.42,30.73,70.5,75.8,High,6.286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
131,6.7,3.1,0.42,175.9,2.49,24.85,177.7,82.1,High,2.973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
123,9.9,5.4,0.31,174.4,5.98,32.17,226.3,76.6,High,7.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
118,9.1,5.7,0.57,143.5,6.01,26.31,320.0,93.2,High,6.068,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
114,10.0,6.1,5.57,140.8,7.35,28.84,236.6,99.5,High,7.103,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
113,8.7,5.9,5.92,99.7,6.79,26.47,231.9,76.5,High,6.489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
109,10.8,5.5,2.14,83.5,6.88,26.92,205.4,71.6,High,7.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
113,10.2,5.6,1.9,169.8,5.76,26.77,83.0,77.9,High,7.374,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
118,9.1,5.7,3.63,123.9,7.33,28.54,205.1,83.1,High,6.861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
123,9.9,5.4,3.71,123.0,6.09,23.94,151.6,73.5,High,6.652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
110,6.79,5.22,1.96,163.5,5.64,29.6,150.0,80.1,High,5.887,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
107,8.2,5.6,1.91,145.4,6.52,29.43,153.0,76.2,High,6.857,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
112,11.7,6.7,2.87,171.8,7.12,25.32,298.9,78.6,High,7.371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
107,4.4,3.2,3.31,45.0,3.81,26.52,281.8,87.3,High,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
115,9.8,6.5,1.1,135.7,7.45,28.97,178.5,89.6,High,8.289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
110,6.79,5.22,2.34,178.5,4.92,26.18,219.6,84.0,High,6.707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
111,11.7,6.4,2.6,78.9,7.51,27.24,231.6,85.5,High,8.381,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
107,4.4,3.2,3.93,158.8,3.34,26.57,229.6,99.0,High,2.105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
107,8.2,5.6,4.95,165.1,6.12,29.15,218.4,76.7,High,6.943,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
112,11.7,6.7,1.53,152.8,8.25,31.07,223.3,71.5,High,8.132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
107,4.4,3.2,4.56,130.1,3.6,24.94,162.3,88.1,High,3.246,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
111,11.7,6.4,5.24,159.7,7.04,28.52,228.7,76.2,High,8.194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
111,11.7,6.4,5.73,165.6,6.94,27.66,161.3,71.3,High,8.515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
122,8.2,5.6,3.95,171.2,6.51,28.0,229.8,84.0,High,6.413,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
109,10.8,5.5,4.24,126.7,6.56,23.74,389.0,91.0,High,5.749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
111,11.7,6.4,2.56,110.2,7.2,27.33,169.4,81.9,High,7.968,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
114,10.0,6.1,1.94,177.4,6.89,28.46,208.0,98.1,High,7.538,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
131,6.7,3.1,0.73,160.5,2.72,28.91,253.5,87.2,High,3.451,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1
112,11.7,6.7,2.54,126.8,8.19,30.48,278.8,88.9,High,8.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
107,8.2,5.6,2.94,89.5,6.91,25.6,212.0,81.4,High,7.346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
107,14.0,5.5,2.86,110.3,6.24,26.51,194.8,80.0,High,6.369,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
113,10.2,5.6,5.71,106.5,7.27,24.74,187.9,63.9,High,6.464,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
131,6.7,3.1,2.97,60.7,4.13,26.77,171.1,73.9,High,4.077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
122,8.2,5.6,1.7,157.5,6.8,28.57,128.5,79.4,High,6.481,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
114,10.0,6.1,5.56,123.8,6.95,29.73,244.6,81.7,High,7.901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
107,4.4,3.2,0.31,93.2,4.27,26.32,289.7,94.0,High,3.869,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
118,9.1,5.7,1.89,116.5,7.21,26.88,310.4,90.3,High,6.988,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
109,10.8,5.5,4.05,135.0,6.32,29.08,370.7,87.9,High,5.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
123,8.1,5.1,5.1,53.6,6.14,26.48,233.6,79.7,High,7.261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
118,9.1,5.7,5.01,158.1,6.69,24.81,245.4,82.0,High,7.217,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
113,13.9,6.5,3.0,165.7,7.13,26.63,330.2,77.8,High,7.794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
123,8.1,5.1,3.68,168.5,5.87,26.79,288.4,87.6,High,6.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
113,13.9,6.5,4.44,150.1,7.33,24.91,377.8,81.0,High,7.534,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
123,9.9,5.4,2.71,122.1,6.31,26.16,96.7,59.9,High,6.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0
123,8.1,5.1,0.52,172.9,5.38,25.16,258.0,85.3,High,6.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0
123,9.9,5.4,5.8,178.9,6.61,30.43,189.0,73.2,High,6.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
131,6.7,3.1,1.12,83.0,3.26,25.49,267.5,86.5,High,3.298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
106,7.9,5.7,1.38,90.9,7.19,32.25,205.8,74.8,High,6.27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0
123,9.9,5.4,1.06,121.1,6.38,26.43,217.4,63.2,High,6.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1
123,9.9,5.4,0.93,78.4,6.74,27.78,260.1,67.7,High,7.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
122,8.2,5.6,1.96,169.9,6.45,27.03,234.6,75.9,High,5.705,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
113,10.2,5.6,5.57,135.1,6.34,31.6,121.2,69.6,High,7.403,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
131,6.7,3.1,3.53,133.3,3.7,26.41,175.2,94.0,High,3.705,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
106,7.9,5.7,0.79,143.4,6.53,29.45,85.9,67.3,High,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
107,14.0,5.5,2.77,146.5,6.06,26.14,142.8,83.1,High,7.131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
114,10.0,6.1,1.7,153.8,6.37,27.04,192.1,60.6,High,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
109,10.8,5.5,1.25,166.1,5.6,26.49,207.0,82.7,High,7.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
104,9.3,5.7,1.62,111.7,6.95,25.89,27.0,78.7,High,6.898,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
123,9.9,5.4,4.86,72.7,6.88,30.08,208.7,82.6,High,6.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0
114,14.0,5.5,2.08,157.0,6.23,27.63,190.0,82.7,High,7.091,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
123,8.1,5.1,5.95,115.5,5.98,26.97,159.1,83.8,High,6.515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0
107,4.4,3.2,3.67,147.6,3.69,27.8,186.0,96.9,High,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
107,4.4,3.2,3.55,119.5,3.74,28.98,359.3,81.6,High,3.518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
109,10.8,5.5,1.3,173.1,6.05,25.49,220.4,78.3,High,6.511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
114,10.0,6.1,0.74,170.9,6.2,26.17,232.6,65.5,High,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
122,8.2,5.6,0.5,117.6,6.14,25.24,223.3,83.4,High,6.408,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
107,4.4,3.2,5.13,142.1,3.03,30.95,211.3,91.8,High,3.857,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
